Accurate Response,BinSize,Bins,Congruency,RT,Reward Size,ScaleType,Subject,response
1.0,20.0,Bin_2,Con,0.409816026688,17.0,Prob,Subj_1,k
1.0,80.0,Bin_4,Incon,0.5554099082949999,80.0,Prob,Subj_1,m
1.0,20.0,Bin_2,Con,0.45946812629699996,19.0,Prob,Subj_1,m
1.0,100.0,Bin_5,Con,0.401908159256,98.0,Prob,Subj_1,m
1.0,0.0,Bin_1,Incon,0.44395184516900005,0.0,Prob,Subj_1,m
1.0,20.0,Bin_2,Incon,0.500062942505,22.0,Prob,Subj_1,k
1.0,0.0,Bin_1,Con,0.397701025009,0.0,Prob,Subj_1,m
1.0,80.0,Bin_4,Con,0.427561998367,80.0,Prob,Subj_1,k
1.0,20.0,Bin_2,Incon,0.529128074646,16.0,Prob,Subj_1,m
1.0,0.0,Bin_1,Con,0.436787843704,0.0,Prob,Subj_1,k
1.0,50.0,Bin_3,Con,0.426735877991,54.0,Prob,Subj_1,m
0.0,80.0,Bin_4,Incon,0.403388977051,68.0,Prob,Subj_1,m
1.0,80.0,Bin_4,Con,0.444229125977,76.0,Prob,Subj_1,m
1.0,50.0,Bin_3,Con,0.433511972427,51.0,Prob,Subj_1,k
1.0,100.0,Bin_5,Incon,0.426343202591,100.0,Prob,Subj_1,k
1.0,0.0,Bin_1,Incon,0.44398784637500005,0.0,Prob,Subj_1,k
1.0,50.0,Bin_3,Incon,0.520140886307,44.0,Prob,Subj_1,m
1.0,100.0,Bin_5,Con,0.39448094368000003,100.0,Prob,Subj_1,k
1.0,50.0,Bin_3,Incon,0.467144012451,50.0,Prob,Subj_1,k
0.0,100.0,Bin_5,Incon,0.530102968216,99.0,Prob,Subj_1,N
1.0,80.0,Bin_4,Con,0.37485599517800006,83.0,Prob,Subj_1,k
1.0,0.0,Bin_1,Con,0.339315891266,0.0,Prob,Subj_1,k
1.0,100.0,Bin_5,Con,0.442580938339,96.0,Prob,Subj_1,m
1.0,50.0,Bin_3,Con,0.33842396736100006,49.0,Prob,Subj_1,k
1.0,0.0,Bin_1,Con,0.419377088547,0.0,Prob,Subj_1,m
1.0,80.0,Bin_4,Incon,0.315618991852,79.0,Prob,Subj_1,k
1.0,80.0,Bin_4,Incon,0.385699987411,80.0,Prob,Subj_1,m
1.0,20.0,Bin_2,Con,0.33925509452799996,20.0,Prob,Subj_1,k
1.0,100.0,Bin_5,Con,0.523342132568,99.0,Prob,Subj_1,k
1.0,50.0,Bin_3,Incon,0.411144018173,52.0,Prob,Subj_1,k
0.0,0.0,Bin_1,Incon,0.42007493972800003,0.0,Prob,Subj_1,m
1.0,50.0,Bin_3,Con,0.435601949692,48.0,Prob,Subj_1,m
1.0,100.0,Bin_5,Incon,0.427510976791,98.0,Prob,Subj_1,k
0.0,0.0,Bin_1,Incon,0.348301887512,0.0,Prob,Subj_1,k
0.0,50.0,Bin_3,Incon,0.35535407066299995,52.0,Prob,Subj_1,k
1.0,20.0,Bin_2,Incon,0.49646902084399996,22.0,Prob,Subj_1,m
1.0,20.0,Bin_2,Con,0.435383081436,21.0,Prob,Subj_1,m
1.0,80.0,Bin_4,Con,0.41912102699299997,82.0,Prob,Subj_1,m
1.0,20.0,Bin_2,Incon,0.45840692520099996,22.0,Prob,Subj_1,k
1.0,100.0,Bin_5,Incon,0.514980077744,98.0,Prob,Subj_1,k
1.0,50.0,Bin_3,Con,0.40182805061300003,54.0,Prob,Subj_1,m
1.0,80.0,Bin_4,Incon,0.427075147629,83.0,Prob,Subj_1,k
1.0,80.0,Bin_4,Con,0.379277944565,73.0,Prob,Subj_1,m
0.0,20.0,Bin_2,Incon,0.6501500606539999,20.0,Prob,Subj_1,N
1.0,100.0,Bin_5,Con,0.350857019424,94.0,Prob,Subj_1,k
1.0,0.0,Bin_1,Incon,0.5078520774840001,0.0,Prob,Subj_1,m
1.0,0.0,Bin_1,Con,0.420506000519,0.0,Prob,Subj_1,k
1.0,0.0,Bin_1,Con,0.412710905075,0.0,Prob,Subj_1,m
1.0,80.0,Bin_4,Incon,0.530833959579,77.0,Prob,Subj_1,m
1.0,50.0,Bin_3,Incon,0.457640886307,44.0,Prob,Subj_1,k
1.0,50.0,Bin_3,Con,0.43470406532300004,48.0,Prob,Subj_1,k
1.0,100.0,Bin_5,Incon,0.45837283134499995,100.0,Prob,Subj_1,m
1.0,20.0,Bin_2,Con,0.458094120026,17.0,Prob,Subj_1,m
1.0,20.0,Bin_2,Con,0.436591148376,20.0,Prob,Subj_1,k
1.0,50.0,Bin_3,Incon,0.482205867767,54.0,Prob,Subj_1,m
1.0,0.0,Bin_1,Incon,0.42525601386999995,0.0,Prob,Subj_1,k
1.0,100.0,Bin_5,Con,0.387707233429,89.0,Prob,Subj_1,m
1.0,80.0,Bin_4,Con,0.46616101265,70.0,Prob,Subj_1,k
1.0,20.0,Bin_2,Incon,0.586189985275,19.0,Prob,Subj_1,k
1.0,50.0,Bin_3,Con,0.39378285408,50.0,Prob,Subj_1,k
1.0,20.0,Bin_2,Con,0.410912036896,20.0,Prob,Subj_1,k
1.0,100.0,Bin_5,Con,0.379451990128,98.0,Prob,Subj_1,k
1.0,100.0,Bin_5,Incon,0.433920145035,99.0,Prob,Subj_1,k
1.0,0.0,Bin_1,Incon,0.435247898102,0.0,Prob,Subj_1,m
1.0,20.0,Bin_2,Incon,0.490885019302,24.0,Prob,Subj_1,k
1.0,80.0,Bin_4,Con,0.443561077118,79.0,Prob,Subj_1,m
1.0,100.0,Bin_5,Incon,0.491045951843,97.0,Prob,Subj_1,m
1.0,50.0,Bin_3,Incon,0.41040706634499996,50.0,Prob,Subj_1,k
1.0,0.0,Bin_1,Con,0.364435911179,0.0,Prob,Subj_1,k
1.0,50.0,Bin_3,Incon,0.43624782562299996,50.0,Prob,Subj_1,m
0.0,80.0,Bin_4,Incon,0.470124006271,76.0,Prob,Subj_1,N
1.0,80.0,Bin_4,Con,0.413094997406,80.0,Prob,Subj_1,k
1.0,100.0,Bin_5,Con,0.442740917206,98.0,Prob,Subj_1,m
0.0,80.0,Bin_4,Incon,0.5301890373229999,76.0,Prob,Subj_1,N
1.0,0.0,Bin_1,Con,0.409085988998,0.0,Prob,Subj_1,m
1.0,0.0,Bin_1,Incon,0.48122501373300003,0.0,Prob,Subj_1,k
1.0,50.0,Bin_3,Con,0.404339075089,50.0,Prob,Subj_1,m
0.0,20.0,Bin_2,Incon,0.459410190582,20.0,Prob,Subj_1,k
1.0,20.0,Bin_2,Con,0.39515805244400004,20.0,Prob,Subj_1,m
0.0,100.0,Bin_5,Con,0.540123939514,97.0,Det,Subj_1,N
1.0,100.0,Bin_5,Incon,0.469242095947,97.0,Det,Subj_1,k
1.0,100.0,Bin_5,Con,0.412760019302,100.0,Det,Subj_1,m
1.0,0.0,Bin_1,Incon,0.534028053284,0.0,Det,Subj_1,m
1.0,80.0,Bin_4,Con,0.42152905464199997,81.0,Det,Subj_1,m
1.0,80.0,Bin_4,Incon,0.49948406219499997,84.0,Det,Subj_1,m
1.0,20.0,Bin_2,Incon,0.43605208396899997,21.0,Det,Subj_1,k
1.0,50.0,Bin_3,Incon,0.518089056015,46.0,Det,Subj_1,k
1.0,50.0,Bin_3,Con,0.427759885788,45.0,Det,Subj_1,m
1.0,0.0,Bin_1,Con,0.34124398231499997,0.0,Det,Subj_1,k
1.0,80.0,Bin_4,Con,0.356911897659,80.0,Det,Subj_1,k
1.0,0.0,Bin_1,Incon,0.364839792252,0.0,Det,Subj_1,k
1.0,20.0,Bin_2,Con,0.446449995041,20.0,Det,Subj_1,k
1.0,20.0,Bin_2,Con,0.445127010345,24.0,Det,Subj_1,m
0.0,100.0,Bin_5,Incon,0.49009990692100003,99.0,Det,Subj_1,N
1.0,20.0,Bin_2,Incon,0.479062080383,13.0,Det,Subj_1,m
1.0,50.0,Bin_3,Incon,0.541459083557,50.0,Det,Subj_1,m
1.0,50.0,Bin_3,Con,0.413057088852,42.0,Det,Subj_1,k
1.0,0.0,Bin_1,Con,0.436379909515,0.0,Det,Subj_1,m
1.0,80.0,Bin_4,Incon,0.494225978851,77.0,Det,Subj_1,k
1.0,0.0,Bin_1,Incon,0.44468998908999996,0.0,Det,Subj_1,k
1.0,100.0,Bin_5,Con,0.438270807266,98.0,Det,Subj_1,m
1.0,20.0,Bin_2,Incon,0.467432975769,24.0,Det,Subj_1,m
1.0,0.0,Bin_1,Con,0.38898801803599997,0.0,Det,Subj_1,m
1.0,80.0,Bin_4,Con,0.35673785209700004,79.0,Det,Subj_1,m
1.0,50.0,Bin_3,Con,0.427541017532,54.0,Det,Subj_1,k
0.0,100.0,Bin_5,Incon,0.460081100464,100.0,Det,Subj_1,N
1.0,0.0,Bin_1,Con,0.40242600441,0.0,Det,Subj_1,k
1.0,100.0,Bin_5,Incon,0.445539951324,94.0,Det,Subj_1,k
1.0,100.0,Bin_5,Con,0.40297698974600005,95.0,Det,Subj_1,k
1.0,20.0,Bin_2,Con,0.435427904129,16.0,Det,Subj_1,m
0.0,50.0,Bin_3,Incon,0.500118970871,49.0,Det,Subj_1,N
1.0,0.0,Bin_1,Incon,0.45851707458499996,0.0,Det,Subj_1,m
1.0,80.0,Bin_4,Incon,0.46193790435800003,80.0,Det,Subj_1,m
1.0,80.0,Bin_4,Con,0.43198513984700004,74.0,Det,Subj_1,k
1.0,20.0,Bin_2,Con,0.41294097900399995,20.0,Det,Subj_1,k
1.0,80.0,Bin_4,Incon,0.45242404937700004,80.0,Det,Subj_1,k
1.0,50.0,Bin_3,Incon,0.427230119705,54.0,Det,Subj_1,k
1.0,50.0,Bin_3,Con,0.45222401618999997,53.0,Det,Subj_1,m
0.0,20.0,Bin_2,Incon,0.5101020336150001,21.0,Det,Subj_1,N
1.0,20.0,Bin_2,Con,0.51269698143,20.0,Det,Subj_1,m
1.0,100.0,Bin_5,Con,0.365420103073,97.0,Det,Subj_1,k
1.0,50.0,Bin_3,Incon,0.421060085297,50.0,Det,Subj_1,k
1.0,0.0,Bin_1,Con,0.373049974442,0.0,Det,Subj_1,k
1.0,80.0,Bin_4,Con,0.37323689460799997,75.0,Det,Subj_1,k
1.0,80.0,Bin_4,Incon,0.531320095062,83.0,Det,Subj_1,k
0.0,20.0,Bin_2,Incon,0.5301368236540001,24.0,Det,Subj_1,N
1.0,50.0,Bin_3,Incon,0.505223035812,45.0,Det,Subj_1,m
1.0,0.0,Bin_1,Incon,0.508371829987,0.0,Det,Subj_1,k
1.0,80.0,Bin_4,Con,0.469663858414,84.0,Det,Subj_1,m
1.0,20.0,Bin_2,Con,0.45286607742299995,21.0,Det,Subj_1,k
1.0,80.0,Bin_4,Incon,0.47766494751,76.0,Det,Subj_1,m
1.0,100.0,Bin_5,Incon,0.42077112197899996,98.0,Det,Subj_1,k
1.0,100.0,Bin_5,Incon,0.484039068222,91.0,Det,Subj_1,m
1.0,50.0,Bin_3,Con,0.39903020858800003,45.0,Det,Subj_1,k
1.0,100.0,Bin_5,Con,0.48395514488200003,99.0,Det,Subj_1,m
1.0,50.0,Bin_3,Con,0.419996976852,43.0,Det,Subj_1,m
1.0,20.0,Bin_2,Incon,0.434810876846,16.0,Det,Subj_1,k
0.0,0.0,Bin_1,Incon,0.421546936035,0.0,Det,Subj_1,k
0.0,0.0,Bin_1,Con,0.580121040344,0.0,Det,Subj_1,N
1.0,100.0,Bin_5,Incon,0.378134012222,100.0,Det,Subj_1,k
1.0,80.0,Bin_4,Incon,0.49320101738000005,84.0,Det,Subj_1,m
1.0,50.0,Bin_3,Con,0.412617921829,48.0,Det,Subj_1,k
1.0,20.0,Bin_2,Incon,0.508955955505,20.0,Det,Subj_1,m
1.0,80.0,Bin_4,Incon,0.532800912857,84.0,Det,Subj_1,k
1.0,80.0,Bin_4,Con,0.412830114365,77.0,Det,Subj_1,m
1.0,20.0,Bin_2,Con,0.388864994049,20.0,Det,Subj_1,m
1.0,20.0,Bin_2,Incon,0.445496797562,21.0,Det,Subj_1,k
1.0,100.0,Bin_5,Incon,0.37409400939900006,99.0,Det,Subj_1,m
1.0,80.0,Bin_4,Con,0.412166833878,79.0,Det,Subj_1,k
1.0,0.0,Bin_1,Con,0.42218208313,0.0,Det,Subj_1,m
1.0,100.0,Bin_5,Con,0.38997912406900004,98.0,Det,Subj_1,m
1.0,50.0,Bin_3,Con,0.48434090614299996,53.0,Det,Subj_1,m
0.0,20.0,Bin_2,Con,0.530134916306,13.0,Det,Subj_1,N
1.0,50.0,Bin_3,Incon,0.47696685791,46.0,Det,Subj_1,m
0.0,100.0,Bin_5,Con,0.600123882294,98.0,Det,Subj_1,N
1.0,0.0,Bin_1,Incon,0.45504403114299996,0.0,Det,Subj_1,k
1.0,0.0,Bin_1,Incon,0.415081977844,0.0,Det,Subj_1,m
1.0,0.0,Bin_1,Con,0.415241003036,0.0,Det,Subj_1,k
1.0,50.0,Bin_3,Incon,0.629442930222,52.0,Det,Subj_1,k
0.0,50.0,Bin_3,Incon,0.640104055405,50.0,Det,Subj_1,N
1.0,0.0,Bin_1,Incon,0.521024942398,0.0,Det,Subj_1,k
1.0,20.0,Bin_2,Con,0.365564823151,18.0,Det,Subj_1,k
1.0,80.0,Bin_4,Incon,0.500184059143,79.0,Det,Subj_1,m
1.0,20.0,Bin_2,Con,0.46052789688100004,20.0,Det,Subj_1,m
1.0,50.0,Bin_3,Con,0.45388102531400004,49.0,Det,Subj_1,m
1.0,100.0,Bin_5,Con,0.475703954697,99.0,Det,Subj_1,k
1.0,100.0,Bin_5,Incon,0.500362157822,100.0,Det,Subj_1,k
1.0,0.0,Bin_1,Incon,0.45374298095700005,0.0,Det,Subj_1,m
1.0,100.0,Bin_5,Incon,0.558406829834,97.0,Det,Subj_1,m
1.0,80.0,Bin_4,Con,0.404295921326,83.0,Det,Subj_1,k
1.0,20.0,Bin_2,Incon,0.46835899353,20.0,Det,Subj_1,m
1.0,20.0,Bin_2,Incon,0.469096183777,20.0,Det,Subj_1,k
1.0,80.0,Bin_4,Con,0.516740083694,83.0,Det,Subj_1,m
1.0,0.0,Bin_1,Con,0.377779006958,0.0,Det,Subj_1,k
1.0,100.0,Bin_5,Con,0.38198494911200004,100.0,Det,Subj_1,m
1.0,50.0,Bin_3,Con,0.54805803299,51.0,Det,Subj_1,k
1.0,80.0,Bin_4,Incon,0.501289129257,84.0,Det,Subj_1,k
1.0,0.0,Bin_1,Con,0.469127178192,0.0,Det,Subj_1,m
1.0,50.0,Bin_3,Incon,0.462486028671,47.0,Det,Subj_1,k
1.0,100.0,Bin_5,Con,0.484880924225,97.0,Det,Subj_1,k
0.0,0.0,Bin_1,Incon,0.453294992447,0.0,Det,Subj_1,k
1.0,20.0,Bin_2,Con,0.444570064545,17.0,Det,Subj_1,m
1.0,20.0,Bin_2,Incon,0.411983966827,17.0,Det,Subj_1,k
1.0,80.0,Bin_4,Con,0.380059957504,82.0,Det,Subj_1,k
1.0,20.0,Bin_2,Con,0.3883228302,20.0,Det,Subj_1,k
1.0,0.0,Bin_1,Incon,0.39690113067599997,0.0,Det,Subj_1,k
1.0,80.0,Bin_4,Incon,0.373700141907,80.0,Det,Subj_1,k
1.0,80.0,Bin_4,Con,0.499344825745,80.0,Det,Subj_1,m
1.0,50.0,Bin_3,Incon,0.42744684219400003,54.0,Det,Subj_1,k
1.0,0.0,Bin_1,Con,0.44551396369900004,0.0,Det,Subj_1,m
0.0,50.0,Bin_3,Incon,0.42869114875799996,54.0,Det,Subj_1,k
0.0,20.0,Bin_2,Incon,0.59011888504,12.0,Det,Subj_1,N
0.0,80.0,Bin_4,Incon,0.410758018494,79.0,Det,Subj_1,k
1.0,100.0,Bin_5,Con,0.395179033279,98.0,Det,Subj_1,m
1.0,100.0,Bin_5,Incon,0.508852005005,98.0,Det,Subj_1,k
1.0,50.0,Bin_3,Con,0.435972929001,50.0,Det,Subj_1,k
1.0,0.0,Bin_1,Con,0.41440987587,0.0,Det,Subj_1,k
1.0,100.0,Bin_5,Incon,0.534432888031,97.0,Det,Subj_1,m
1.0,50.0,Bin_3,Con,0.573270082474,49.0,Det,Subj_1,m
1.0,0.0,Bin_1,Con,0.42944598197899997,0.0,Det,Subj_1,k
1.0,100.0,Bin_5,Con,0.429862976074,91.0,Det,Subj_1,m
0.0,20.0,Bin_2,Incon,0.39419794082599996,14.0,Det,Subj_1,k
1.0,100.0,Bin_5,Con,0.478260040283,99.0,Det,Subj_1,k
1.0,80.0,Bin_4,Incon,0.5091950893399999,84.0,Det,Subj_1,m
1.0,0.0,Bin_1,Incon,0.477244138718,0.0,Det,Subj_1,k
1.0,50.0,Bin_3,Con,0.413677930832,50.0,Det,Subj_1,m
1.0,50.0,Bin_3,Incon,0.516784906387,50.0,Det,Subj_1,k
1.0,0.0,Bin_1,Con,0.5826780796050001,0.0,Det,Subj_1,m
1.0,100.0,Bin_5,Incon,0.6058650016780001,98.0,Det,Subj_1,k
1.0,20.0,Bin_2,Con,0.572927951813,11.0,Det,Subj_1,k
1.0,0.0,Bin_1,Incon,0.558557987213,0.0,Det,Subj_1,m
1.0,50.0,Bin_3,Incon,0.47074198722800004,51.0,Det,Subj_1,m
1.0,50.0,Bin_3,Con,0.49417591094999996,49.0,Det,Subj_1,k
1.0,80.0,Bin_4,Con,0.388912200928,84.0,Det,Subj_1,m
1.0,80.0,Bin_4,Con,0.368515014648,80.0,Det,Subj_1,k
1.0,100.0,Bin_5,Incon,0.45251417159999996,99.0,Det,Subj_1,m
1.0,20.0,Bin_2,Incon,0.524541139603,15.0,Det,Subj_1,k
1.0,80.0,Bin_4,Incon,0.437148094177,83.0,Det,Subj_1,k
1.0,20.0,Bin_2,Con,0.411274194717,15.0,Det,Subj_1,m
0.0,50.0,Bin_3,Incon,0.560121059418,47.0,Prob,Subj_1,N
1.0,100.0,Bin_5,Con,0.460695028305,93.0,Prob,Subj_1,m
1.0,20.0,Bin_2,Con,0.434315919876,16.0,Prob,Subj_1,m
1.0,0.0,Bin_1,Con,0.38070511817900005,0.0,Prob,Subj_1,m
1.0,0.0,Bin_1,Incon,0.547929048538,0.0,Prob,Subj_1,k
1.0,20.0,Bin_2,Con,0.419687986374,20.0,Prob,Subj_1,k
0.0,20.0,Bin_2,Incon,0.492200136185,20.0,Prob,Subj_1,k
1.0,80.0,Bin_4,Con,0.41171503067000004,82.0,Prob,Subj_1,k
1.0,80.0,Bin_4,Incon,0.49860095977799995,80.0,Prob,Subj_1,m
1.0,50.0,Bin_3,Con,0.354496002197,47.0,Prob,Subj_1,k
1.0,80.0,Bin_4,Con,0.467184066772,82.0,Prob,Subj_1,m
1.0,100.0,Bin_5,Con,0.402603149414,99.0,Prob,Subj_1,k
1.0,50.0,Bin_3,Con,0.402657032013,43.0,Prob,Subj_1,m
1.0,100.0,Bin_5,Incon,0.46007704734800003,96.0,Prob,Subj_1,m
1.0,20.0,Bin_2,Incon,0.46311211586,23.0,Prob,Subj_1,k
1.0,0.0,Bin_1,Incon,0.404680013657,0.0,Prob,Subj_1,m
1.0,0.0,Bin_1,Con,0.35689091682400004,0.0,Prob,Subj_1,k
1.0,100.0,Bin_5,Incon,0.425729990005,90.0,Prob,Subj_1,k
1.0,50.0,Bin_3,Incon,0.553209066391,54.0,Prob,Subj_1,k
1.0,80.0,Bin_4,Incon,0.449491024017,80.0,Prob,Subj_1,k
1.0,50.0,Bin_3,Incon,0.45994591713,46.0,Prob,Subj_1,k
1.0,100.0,Bin_5,Con,0.442347049713,96.0,Prob,Subj_1,m
1.0,100.0,Bin_5,Con,0.361797094345,98.0,Prob,Subj_1,k
1.0,0.0,Bin_1,Incon,0.387365102768,0.0,Prob,Subj_1,k
1.0,50.0,Bin_3,Con,0.436315059662,51.0,Prob,Subj_1,m
1.0,0.0,Bin_1,Con,0.3319439888,0.0,Prob,Subj_1,k
1.0,20.0,Bin_2,Incon,0.363219976425,9.0,Prob,Subj_1,k
1.0,50.0,Bin_3,Con,0.371709823608,50.0,Prob,Subj_1,k
0.0,80.0,Bin_4,Incon,0.322937011719,75.0,Prob,Subj_1,k
1.0,80.0,Bin_4,Con,0.347670078278,80.0,Prob,Subj_1,k
0.0,20.0,Bin_2,Incon,0.330224990845,14.0,Prob,Subj_1,k
1.0,0.0,Bin_1,Con,0.42926001548799997,0.0,Prob,Subj_1,m
1.0,20.0,Bin_2,Con,0.396438121796,20.0,Prob,Subj_1,k
1.0,20.0,Bin_2,Con,0.4168009758,21.0,Prob,Subj_1,m
1.0,100.0,Bin_5,Incon,0.523380994797,96.0,Prob,Subj_1,m
0.0,80.0,Bin_4,Incon,0.39399790763899994,79.0,Prob,Subj_1,m
1.0,0.0,Bin_1,Incon,0.477005004883,0.0,Prob,Subj_1,m
1.0,100.0,Bin_5,Incon,0.499469995499,98.0,Prob,Subj_1,k
1.0,80.0,Bin_4,Con,0.42608714103699996,80.0,Prob,Subj_1,m
1.0,50.0,Bin_3,Incon,0.474290847778,43.0,Prob,Subj_1,m
1.0,0.0,Bin_1,Con,0.425832986832,0.0,Prob,Subj_1,k
1.0,100.0,Bin_5,Con,0.42757105827299996,92.0,Prob,Subj_1,m
1.0,0.0,Bin_1,Incon,0.515117168427,0.0,Prob,Subj_1,k
0.0,50.0,Bin_3,Incon,0.580142974854,43.0,Prob,Subj_1,N
1.0,80.0,Bin_4,Incon,0.445749998093,73.0,Prob,Subj_1,k
1.0,80.0,Bin_4,Incon,0.538367986679,81.0,Prob,Subj_1,m
0.0,0.0,Bin_1,Incon,0.6401121616359999,0.0,Prob,Subj_1,N
1.0,100.0,Bin_5,Con,0.384850025177,100.0,Prob,Subj_1,k
1.0,20.0,Bin_2,Con,0.42589402198799997,19.0,Prob,Subj_1,k
1.0,100.0,Bin_5,Incon,0.5157999992369999,98.0,Prob,Subj_1,m
1.0,50.0,Bin_3,Con,0.490913152695,51.0,Prob,Subj_1,m
1.0,0.0,Bin_1,Con,0.38073587417599997,0.0,Prob,Subj_1,m
1.0,80.0,Bin_4,Con,0.603110074997,80.0,Prob,Subj_1,k
1.0,80.0,Bin_4,Con,0.447220087051,74.0,Prob,Subj_1,m
1.0,20.0,Bin_2,Con,0.514856100082,22.0,Prob,Subj_1,m
0.0,100.0,Bin_5,Incon,0.640108108521,95.0,Prob,Subj_1,N
1.0,50.0,Bin_3,Con,0.38538980483999996,46.0,Prob,Subj_1,k
1.0,20.0,Bin_2,Incon,0.395174026489,20.0,Prob,Subj_1,k
1.0,20.0,Bin_2,Incon,0.544896841049,17.0,Prob,Subj_1,m
1.0,50.0,Bin_3,Incon,0.49944186210600006,35.0,Prob,Subj_1,k
1.0,50.0,Bin_3,Incon,0.537877082825,43.0,Prob,Subj_1,m
1.0,0.0,Bin_1,Incon,0.46720004081699995,0.0,Prob,Subj_1,m
1.0,0.0,Bin_1,Incon,0.620899915695,0.0,Prob,Subj_1,k
1.0,0.0,Bin_1,Con,0.41257810592699995,0.0,Prob,Subj_1,m
1.0,80.0,Bin_4,Con,0.49196195602399995,82.0,Prob,Subj_1,m
1.0,100.0,Bin_5,Con,0.40123605728100004,99.0,Prob,Subj_1,m
0.0,20.0,Bin_2,Incon,0.620139122009,14.0,Prob,Subj_1,N
1.0,20.0,Bin_2,Con,0.389203071594,20.0,Prob,Subj_1,m
1.0,50.0,Bin_3,Incon,0.403342008591,45.0,Prob,Subj_1,k
1.0,100.0,Bin_5,Con,0.42658996581999997,98.0,Prob,Subj_1,k
1.0,20.0,Bin_2,Con,0.386505842209,11.0,Prob,Subj_1,k
1.0,100.0,Bin_5,Incon,0.579588890076,99.0,Prob,Subj_1,m
1.0,50.0,Bin_3,Con,0.407611846924,50.0,Prob,Subj_1,m
1.0,0.0,Bin_1,Con,0.420628070831,0.0,Prob,Subj_1,k
1.0,50.0,Bin_3,Con,0.48372387886000007,53.0,Prob,Subj_1,k
1.0,100.0,Bin_5,Incon,0.473638057709,99.0,Prob,Subj_1,k
1.0,80.0,Bin_4,Con,0.370135068893,80.0,Prob,Subj_1,k
1.0,20.0,Bin_2,Incon,0.34531188011200004,17.0,Prob,Subj_1,k
0.0,80.0,Bin_4,Incon,0.355309963226,76.0,Prob,Subj_1,k
0.0,80.0,Bin_4,Incon,0.410014152527,77.0,Prob,Subj_1,m
1.0,80.0,Bin_4,Incon,0.379415035248,78.0,Prob,Subj_1,k
1.0,80.0,Bin_4,Incon,0.585956811905,78.0,Prob,Subj_1,m
1.0,50.0,Bin_3,Incon,0.48376989364600004,52.0,Prob,Subj_1,k
1.0,100.0,Bin_5,Incon,0.578613042831,97.0,Prob,Subj_1,m
1.0,50.0,Bin_3,Incon,0.580245018005,51.0,Prob,Subj_1,m
1.0,80.0,Bin_4,Con,0.442992925644,80.0,Prob,Subj_1,k
1.0,100.0,Bin_5,Con,0.434211015701,98.0,Prob,Subj_1,m
1.0,0.0,Bin_1,Incon,0.451597929001,0.0,Prob,Subj_1,k
1.0,50.0,Bin_3,Con,0.403999090195,49.0,Prob,Subj_1,k
1.0,50.0,Bin_3,Con,0.42673397064199997,49.0,Prob,Subj_1,m
1.0,0.0,Bin_1,Con,0.388146877289,0.0,Prob,Subj_1,k
1.0,0.0,Bin_1,Incon,0.557294130325,0.0,Prob,Subj_1,m
1.0,100.0,Bin_5,Con,0.32787084579500003,99.0,Prob,Subj_1,k
1.0,80.0,Bin_4,Con,0.418255090714,72.0,Prob,Subj_1,m
1.0,0.0,Bin_1,Con,0.45921993255599997,0.0,Prob,Subj_1,m
1.0,20.0,Bin_2,Incon,0.410039186478,24.0,Prob,Subj_1,k
1.0,100.0,Bin_5,Incon,0.395539045334,99.0,Prob,Subj_1,k
1.0,20.0,Bin_2,Con,0.410733938217,21.0,Prob,Subj_1,k
1.0,20.0,Bin_2,Con,0.483030080795,18.0,Prob,Subj_1,m
0.0,20.0,Bin_2,Incon,0.336941003799,17.0,Prob,Subj_1,k
1.0,100.0,Bin_5,Incon,0.46745705604599996,94.0,Prob,Subj_1,m
1.0,0.0,Bin_1,Con,0.435487985611,0.0,Prob,Subj_1,m
1.0,50.0,Bin_3,Con,0.43604612350500005,50.0,Prob,Subj_1,k
1.0,80.0,Bin_4,Incon,0.513970136642,80.0,Prob,Subj_1,m
1.0,80.0,Bin_4,Incon,0.5616300106050001,78.0,Prob,Subj_1,k
1.0,0.0,Bin_1,Incon,0.395908117294,0.0,Prob,Subj_1,m
1.0,20.0,Bin_2,Con,0.396391153336,22.0,Prob,Subj_1,k
1.0,100.0,Bin_5,Con,0.39582681655900004,99.0,Prob,Subj_1,m
1.0,100.0,Bin_5,Incon,0.449806928635,97.0,Prob,Subj_1,k
1.0,100.0,Bin_5,Con,0.45251417159999996,99.0,Prob,Subj_1,k
1.0,50.0,Bin_3,Con,0.450555086136,48.0,Prob,Subj_1,m
0.0,80.0,Bin_4,Con,0.530118942261,78.0,Prob,Subj_1,N
1.0,80.0,Bin_4,Con,0.428503990173,80.0,Prob,Subj_1,k
1.0,0.0,Bin_1,Con,0.435811042786,0.0,Prob,Subj_1,k
1.0,50.0,Bin_3,Incon,0.563524961472,50.0,Prob,Subj_1,k
1.0,20.0,Bin_2,Incon,0.5471589565280001,12.0,Prob,Subj_1,k
1.0,20.0,Bin_2,Incon,0.47632098197899997,22.0,Prob,Subj_1,m
1.0,0.0,Bin_1,Incon,0.356276988983,0.0,Prob,Subj_1,k
1.0,50.0,Bin_3,Incon,0.491909980774,51.0,Prob,Subj_1,m
1.0,20.0,Bin_2,Con,0.395443916321,23.0,Prob,Subj_1,m
1.0,100.0,Bin_5,Con,0.379420042038,99.0,Prob,Subj_1,m
1.0,20.0,Bin_2,Incon,0.45141005516099997,21.0,Prob,Subj_1,k
1.0,0.0,Bin_1,Incon,0.412464857101,0.0,Prob,Subj_1,k
1.0,100.0,Bin_5,Incon,0.483568906784,100.0,Prob,Subj_1,k
